"","X2_jvm_heap_committed_value","X2_jvm_heap_usage_value","X2_jvm_pools_PS.Eden.Space_committed_value","X2_jvm_pools_PS.Old.Gen_usage_value","driver_BlockManager_memory_memUsed_MB_value","node5_CPU023_User.","node5_NETPACKET_em1.read.s","node5_NET_ib0.read.KB.s","node5_NET_ib0.write.KB.s","node6_NET_ib0.read.KB.s","node7_NET_ib0.write.KB.s","node8_CPU009_User.","node8_CPU015_User.","node8_NETPACKET_em1.write.s"
"398",6104285184,0.567051806576924,2241331200,0.42986651941565,588,1,444.7,6823.3,665.3,9154.8,7172.6,0,3,1205.4
"399",6104285184,0.570827414982268,2241331200,0.42986651941565,603,1,442.7,6822.8,661.8,10586.2,7173.2,0,2,1174.5
"400",6110576640,0.364900473217753,2241331200,0.429895233542647,611,1,512.5,6873.9,503.9,10887.2,4000.1,1,4,1986.8
"401",6110576640,0.407149353907417,2241331200,0.429895233542647,558,0,530.5,6849.5,762.6,931.8,7260.7,0,3,1370.1
"402",6110576640,0.411142836950271,2241331200,0.429895233542647,573,1,440,6836.2,661.4,10903.1,7167,1,2,1173.5
"403",6110576640,0.417305880082698,2241331200,0.429895233542647,580,0,412.9,4.2,665.1,9987,3582.7,0,3,1232.8
"404",6110576640,0.422888286688013,2241331200,0.429895233542647,596,1,447.9,13597.4,667.2,330.3,7110.7,0,2,1178.8
"405",6110576640,0.501543738101413,2241331200,0.429895233542647,611,3,3280.3,6982.7,1837.9,12882.4,8517.5,7.9,5,2517.8
"406",6110576640,0.557501949277824,2241331200,0.429895233542647,558,0,509.3,7099.9,674,719.9,3873.5,3,3,1205.2
"407",6110576640,0.563306756610237,2241331200,0.429895233542647,573,1,438.7,12879.4,342.3,659,6724.4,2,3,1211
"408",6110576640,0.56739462328887,2241331200,0.429895233542647,588,1,442.6,12871.4,662.9,983.3,7038.1,2,3,1226.5
"409",6110576640,0.573428562858936,2241331200,0.429895233542647,596,0,428.8,6426.9,659,10330.1,4794.2,0,3,1176.8
"410",6101663744,0.386764859537671,2243952640,0.429910968688669,611,1,524.5,57,591.3,11119.6,6363.6,1,4,2145.9
"411",6101663744,0.433860853195714,2243952640,0.429910968688669,565,1,520.7,6439.2,677.5,10423.8,7034.4,0,2,1311.5
"412",6101663744,0.439585524645195,2243952640,0.429910968688669,573,1,436.1,6444.7,665.6,10570,7028.1,1,3,1245.4
"413",6101663744,0.445495944925469,2243952640,0.429910968688669,588,0,416.8,331.9,631.7,9704.8,3513,0,3,1195.6
"414",6101663744,0.449843633243652,2243952640,0.429910968688669,603,1,440.9,6441.7,661.9,10930.3,7048.7,0,2,1241.6
"415",6101663744,0.548051909017419,2243952640,0.429910968688669,611,11.1,3322.7,7288.5,1611.1,11843.1,8254,4,5,2520.7
"416",6101663744,0.594252850648565,2243952640,0.429910968688669,557,1,499.2,6429.2,335.8,787.9,3594.3,0,2,1251.5
"417",6101663744,0.598189033606785,2243952640,0.429910968688669,573,0,442.7,331.1,660.6,20493.2,7030.6,0,3,1199.1
"418",6101663744,0.603894542514934,2243952640,0.429910968688669,580,1,449.8,6761.9,664.3,9907.3,7352.2,0,3,1165.9
"419",6101663744,0.610204391248997,2243952640,0.429910968688669,596,0,417.9,4.9,334,9921.2,3513.6,0,2,1227.5
"420",6107430912,0.407111687831779,2243952640,0.42991669055995,550,14,674.2,6849,980.7,11906.6,7491.3,1,4,2185.1
"421",6107430912,0.443434643241214,2243952640,0.42991669055995,558,0,434.9,6440.4,662.5,10314,7030.3,0,2,1194.9
"422",6107430912,0.449181183456425,2243952640,0.42991669055995,573,1,413.9,6761.5,334.1,330.5,3515.3,1,3,1216.8
"423",6107430912,0.453078774166972,2243952640,0.42991669055995,588,0,438.8,13197.9,664.7,659.1,7069.3,1,3.9,1250.1
"424",6107430912,0.459036421887137,2243952640,0.42991669055995,596,1,439.7,4.7,661.6,20347.5,7063.8,0,3,1164.3
"425",6107430912,0.540305261525503,2243952640,0.42991669055995,611,3,2893.5,6659,1129.9,2826,4877.5,2,3,2506.9
"426",6107430912,0.592287581689212,2243952640,0.42991669055995,565,0,747.3,13313.8,905.2,985.3,7178.3,5,2,1262.3
"427",6107430912,0.604393640280883,2243952640,0.42991669055995,573,1,444.7,13193.6,662.4,986.1,7027.2,0,3,1228.9
"428",6107430912,0.610269903252656,2243952640,0.42991669055995,588,0,420.5,328.4,330.8,9803.9,3509.9,0,2,1192.7
"429",6107430912,0.614253626914838,2243952640,0.42991669055995,604,1,441.8,6443.8,660.4,10968.1,7039.3,0,3,1188.1
"430",6111100928,0.417643211006431,2254962688,0.429923842899051,611,0,604.4,7299.3,1044.7,10954.2,7550.6,4,6.1,2334.5
"431",6111100928,0.459202471751166,2254962688,0.429923842899051,558,0,419,6796.3,335.7,6.8,3549,0,2,1175.4
"432",6111100928,0.463134582276463,2254962688,0.429923842899051,573,1,443.7,13206.8,666.6,667.2,7042.5,2,3,1238.2
"433",6111100928,0.469067429749725,2254962688,0.429923842899051,581,0,440.7,7096.3,998.6,10184.4,7029.3,1,2,1166.2
"434",6111100928,0.474875607552092,2254962688,0.429923842899051,596,1,415.8,2.8,333.3,10138.1,3531,0,4,1173.1
"435",6111100928,0.545223483342582,2254962688,0.429923842899051,612,2,2899.3,6804.3,1788,13186.5,8439.6,2,5,2488.4
"436",6111100928,0.602546551501938,2254962688,0.429923842899051,558,1,522.5,6784.9,672.3,10619.9,7041.7,0,3,1207.1
"437",6111100928,0.608410776332655,2254962688,0.429923842899051,574,0,417.8,2.9,330.5,10348.4,3522.3,0,2,1219.4
"438",6111100928,0.612362389903709,2254962688,0.429923842899051,589,1,444.9,13548.4,663.4,335.4,7049.8,1,3,1118.7
"439",6111100928,0.618187581402559,2254962688,0.429923842899051,597,0,438.8,12879.8,662.5,986.8,7032.8,3,3,1232.4
"440",6114770944,0.429607517082133,2254962688,0.429930995238151,612,1,522.4,6538.7,686.7,1519,3951.3,1,3,1841.3
"441",6114770944,0.474790330576196,2254962688,0.429930995238151,566,0,504.6,6773.4,665.9,10595.9,7126,0,4,1548.4
"442",6114770944,0.480839691329742,2254962688,0.429930995238151,574,1,437.7,6462.4,661.8,10670.1,7043.5,1,2,1240.4
"443",6114770944,0.486717272315566,2254962688,0.429930995238151,589,0,414.9,6794.2,637.8,330.9,3527.2,0,3,1172.3
"444",6114770944,0.490729275656021,2254962688,0.429930995238151,605,1,437.8,6454.5,659.2,10313.1,7045,0,2,1185.5
"445",6114770944,0.565046388478896,2254962688,0.429930995238151,612,3,3204.7,13595.9,1747.1,3276.6,8694.8,11.1,4,2631.1
"446",6114770944,0.628190312729992,2254962688,0.429930995238151,559,0,421.6,6491.4,334.6,332.5,3567.3,0,2,1192.2
"447",6114770944,0.632356966894035,2254962688,0.429930995238151,574,1,440.7,6498.2,659.1,11073.5,7127,0,2,1182.3
"448",6114770944,0.638196639784153,2254962688,0.429930995238151,582,0,443.9,3,659.2,20562.7,7126.7,0,4,1196.2
"449",6114770944,0.644299538310364,2254962688,0.429930995238151,597,1,419.9,330.6,334.3,10003.5,3553.9,0,2,1173.2
"450",6114246656,0.435627341958004,2263351296,0.429939578045073,612,0,683.3,7309.8,968.5,10985.5,7505.1,12,4,2086.4
"451",6114246656,0.473096863773621,2263351296,0.429939578045073,559,1,503.6,13651.3,661.3,55.8,7140.6,0,3,1209.3
"452",6114246656,0.479000668838698,2263351296,0.429939578045073,574,0,410.8,6500.8,332.5,658.2,3570.3,0,3,1158.8
"453",6114246656,0.483022696629424,2263351296,0.429939578045073,589,1,438.8,329,656.2,20100.5,7450.5,0,2,1191
"454",6114246656,0.488547039372487,2263351296,0.429939578045073,597,1,440.8,327,655.9,20105.9,7129.6,1,5,1197.6
"455",6114246656,0.593479722255339,2263351296,0.429939578045073,612,2,3145.6,364.4,1512.5,12927.4,5050.1,20,3,2644.2
"456",6114246656,0.633855851657179,2263351296,0.429939578045073,566,0,830.4,13380.5,697,662.2,7151.1,0,3,1140.8
"457",6114246656,0.639608608959337,2263351296,0.429939578045073,574,1,444.7,13324.3,661.6,332.2,7134,-1,-1,-1
"458",6114246656,0.645532147565473,2263351296,0.429939578045073,589,0,415.8,6500.8,333.4,656.2,3637.4,1,4,1164.4
"459",6114246656,0.649521634657938,2263351296,0.429939578045073,605,0,442.8,6830.6,658.9,10222.6,7146.5,0,2,1209.8
"460",6117392384,0.442463117063586,2263351296,0.429945299916353,613,2,589.4,94.3,911.6,21722.7,7662.5,0,4,1162.5
"461",6117392384,0.477265808222812,2263351296,0.429945299916353,559,0,415.8,327.6,330.7,10023.4,3559.8,12,3,2151.6
"462",6117392384,0.481650304545481,2263351296,0.429945299916353,574,0,461.9,7141.2,661.1,9748,7119.7,0,3,1195.6
"463",6117392384,0.487386422182171,2263351296,0.429945299916353,582,1,504.6,6824.1,988.8,-1,7128.3,0,3,1204.7
"464",6117392384,0.493169928605463,2263351296,0.429945299916353,597,1,413.9,6494.5,331.7,10346.4,3565.7,1,3,1190
"465",6117392384,0.578981167469271,2263351296,0.429945299916353,612,1,2908.8,7458.3,1810.9,657.1,8654.2,0,2,1257.8
"466",6117392384,0.623664754329557,2263351296,0.429945299916353,620,0,446.6,325.8,655.2,12304.8,7126.5,2,4,2351.5
"467",6117392384,0.629641006163796,2263351296,0.429945299916353,635,1,425.9,329.1,332.2,20055.5,3565.8,0,3,1185
"468",6117392384,0.633798857502674,2263351296,0.429945299916353,651,0,446.9,6829.5,662.9,10719.7,7152,0,3,1204
"469",6115295232,0.439207435865646,2263351296,0.429953882723275,674,1,746,178.6,708,10114.3,7146.7,1,3.9,1263.7
"470",6115295232,0.484907625403191,2263351296,0.429953882723275,566,0,440.8,6817.2,655.5,11813.4,4393.3,3,3.1,2101.5
"471",6115295232,0.490604128231226,2263351296,0.429953882723275,574,0,442.9,13639.5,661.4,9745,6819,0,2,1189.4
"472",6115295232,0.496053354650433,2263351296,0.429953882723275,589,1,415.7,6826,657,334.3,7136.2,0,3,1154.5
"473",6115295232,0.500534407550966,2263351296,0.429953882723275,605,1,442.7,7152,661.4,660.6,3901.9,4,3,1197.3
"474",6115295232,0.588760005088666,2263351296,0.429953882723275,544,1,2926,7102.4,1726.6,9803.4,6826.8,3,3,1277.7
"475",6115295232,0.625687023729651,2263351296,0.429953882723275,559,-1,-1,-1,-1,12847.5,8607.3,11,4,2428.5
"476",6115295232,0.63008153716865,2263351296,0.429953882723275,574,1,822.4,6883.2,799.6,10047,7132.1,0,3,1471
"477",6115295232,0.635728587229414,2263351296,0.429953882723275,582,0,442.7,6818.7,336.4,5.4,3567.7,0,4,1224.7
"478",6115295232,0.641522045811268,2263351296,0.429953882723275,597,1,444.9,13321.9,663.4,334.4,7145.1,1,3,1190.7
"479",6121586688,0.424114845441416,2263351296,0.429961035062375,612,1,428.9,664.7,666.3,19655.8,7158.2,0,7.1,1218.4
"480",6121586688,0.457812346196771,2263351296,0.429961035062375,620,1,551.4,6914.8,634.5,878.1,3908.6,1,5.9,1971.5
"481",6121586688,0.46363502739223,2263351296,0.429961035062375,635,1,442.9,651.9,656.2,19461.6,7142.7,0,3,1137.8
"482",6121586688,0.467405958838333,2263351296,0.429961035062375,651,1,427.8,6826.7,660.6,10400.6,7149.5,0,3,1195.8
"483",6121586688,0.473109591305174,2263351296,0.429961035062375,658,0,424.8,326.7,331.3,9621.5,3576.6,0,3,1180.6
"484",6121586688,0.555604651287931,2263351296,0.429961035062375,674,1,541.8,13659.9,702.8,366.1,7194.5,7,10.9,1308.9
"485",6121586688,0.593945065031861,2263351296,0.429961035062375,689,1,3168.1,6790.6,1790.4,13426.3,8601.3,17.8,14.9,2380.3
"486",6121586688,0.599853462191998,2263351296,0.429961035062375,697,1,421,6822.2,332.7,330.5,3569.3,0,3,1206.6
"487",6121586688,0.605329484737892,2263351296,0.429961035062375,712,1,444.9,6497,660.7,10309.1,7151,1,3,1197.2
"488",6121586688,0.609914421871513,2263351296,0.429961035062375,727,0,436.8,6494.7,658.4,10516.1,7417.5,0,2,1189.2
"489",6091177984,0.403383115136142,2233991168,0.433428525379003,735,1,450.9,340.9,357.9,10151.9,3579.9,7.9,11,1275
"490",6091177984,0.454949749593255,2233991168,0.433428525379003,559,1,740.1,7289.9,959.9,10907.3,7443.1,3,4,2158.3
"491",6091177984,0.458970752727589,2233991168,0.433428525379003,574,1,439.9,6500.4,662,10677.6,7148.3,1,4,1152.7
"492",6091177984,0.464917523164862,2233991168,0.433428525379003,582,1,416.8,2.7,331.4,9961.2,3566.9,0,2,1162.1
"493",6091177984,0.470760072007739,2233991168,0.433428525379003,597,0,443.9,328.7,976.8,20340.7,7164.6,0,3,1147.1
"494",6091177984,0.579495659178346,2233991168,0.433428525379003,612,2,590.6,12996.9,703.2,699.2,7181.1,10,3,1403.8
"495",6091177984,0.623601777774231,2233991168,0.433428525379003,559,3,3079.8,382.3,1518,12687.8,4939.1,11.8,16.2,2413.3
"496",6091177984,0.629345405366977,2233991168,0.433428525379003,574,1,524.5,13308.9,664.9,704.2,7139.5,2,3,1159
"497",6091177984,0.633513741099026,2233991168,0.433428525379003,589,1,441.8,6815.1,661.8,10270.8,7138.2,0,3,1182.3
"498",6091177984,0.639362302726195,2233991168,0.433428525379003,597,1,422.8,6816.7,333.3,331.2,3571.2,0,3,1134.2
"499",6106906624,0.437937360646731,2233991168,0.433441399589384,612,1,476.8,6844,690.8,10548.1,7184.3,0,3,1328.1
"500",6106906624,0.473730795005624,2233991168,0.433441399589384,566,2,581.3,13476.5,992.9,1662.1,7529.1,4,4,2107.9
"501",6106906624,0.479347401875384,2233991168,0.433441399589384,574,1,420.8,6830.1,336.4,331.7,3581.2,2,3,1133.2
"502",6106906624,0.485418607297424,2233991168,0.433441399589384,589,1,441.8,6830.9,664.4,10369.8,7156.9,3,2,1182.5
"503",6106906624,0.489453560636123,2233991168,0.433441399589384,605,1,442.7,7154.8,1000.6,10286.9,7159.3,3.9,4,1151.6
"504",6106906624,0.578995545137652,2233991168,0.433441399589384,612,1,557.5,15.5,378.6,10203.1,3612,3,13,1434.4
"505",6106906624,0.621045611055956,2233991168,0.433441399589384,628,2,2594,13912.1,1779.9,2701,8442.5,5.1,15.2,2101.4
"506",6106906624,0.625137779615109,2233991168,0.433441399589384,643,1,447.6,6500,664,10680.5,7152.8,1,2,1185.5
"507",6106906624,0.631049477048904,2233991168,0.433441399589384,651,1,417.8,6502.2,331.8,655.6,3575.5,0,3,1214.2
"508",6106906624,0.637392501391018,2233991168,0.433441399589384,666,1,440.8,13324.1,666.6,665,7152.6,0,2,1158.3
"509",6100615168,0.431253943984176,2228748288,0.433441399589384,681,1,552.4,340,668.6,20164.8,7149.5,1,4,1234.2
"510",6100615168,0.479949138152079,2228748288,0.433441399589384,558,1,443.9,431.7,589.5,10501.2,3964.2,0,3,2023.6
"511",6100615168,0.485812652638181,2228748288,0.433441399589384,574,1,601.7,13325.1,663.7,725.4,7142.4,1,2,1147.8
"512",6100615168,0.489709388420694,2228748288,0.433441399589384,589,1,440.7,13616.2,664.2,660.3,7143.4,0,3,1179.3
"513",6100615168,0.4954328969166,2228748288,0.433441399589384,596,1,417.7,6765.9,332.6,5.6,3584.2,0,4,1145.6
"514",6100615168,0.597295215777465,2228748288,0.433441399589384,612,2,770.1,6827.4,724.8,10151.1,7178.1,9.8,15,1282
"515",6100615168,0.63948944183995,2228748288,0.433441399589384,565,2,2803.6,13453.3,1873.9,3261.8,8478.5,2,4,2348.1
"516",6100615168,0.645210795204772,2228748288,0.433441399589384,573,1,424.6,326.8,329,9940.6,3531.4,1,2,1126
"517",6100615168,0.650491365067614,2228748288,0.433441399589384,588,1,447.8,7067.3,664,9936.6,7076,0,3,1106.1
"518",6100615168,0.654538636284849,2228748288,0.433441399589384,603,1,448.8,6731,663,10334.8,7038.2,0,3,1194.3
"519",6104285184,0.454749625189492,2228748288,0.433448551928485,611,1,474.7,6730.3,378,57.1,3535.2,1,2,1226
"520",6104285184,0.488728054667921,2228748288,0.433448551928485,557,2,528.4,6572.7,830,11054.6,7386.2,0,3,2076.8
"521",6104285184,0.492624262406649,2228748288,0.433448551928485,572,1,447.6,6703.5,664.4,10360.9,7031.8,1,2,1171.2
"522",6104285184,0.498289186330458,2228748288,0.433448551928485,579,1,420.8,6691.6,332.9,5.6,3508.3,0,3,1191.4
"523",6104285184,0.504152140293891,2228748288,0.433448551928485,594,0,463.7,13108.8,989.3,984.3,7355.7,0,3,1160.8
"524",6104285184,0.596901616759433,2228748288,0.433448551928485,609,1,739.9,6423,710.7,10639.6,7078,1,2,1355.3
"525",6104285184,0.635444861131525,2228748288,0.433448551928485,556,1,2532.5,6637.6,1243.6,2547.9,4826.3,1,4,2221.9
"526",6104285184,0.64131105774479,2228748288,0.433448551928485,571,1,447.7,13062.3,664.3,661.9,7019.5,0,3,1145.7
"527",6104285184,0.645324250231468,2228748288,0.433448551928485,586,1,440.7,6342.6,661.8,10437.8,7032.8,0,2,1141
"528",6104285184,0.651072894240172,2228748288,0.433458565203227,593,1,419.7,328.3,330.8,9674.3,3618,0,3,1161.7
"529",6099566592,0.474197073383536,2230845440,0.433458565203227,608,1,494.9,13116.3,683.4,993.3,7095.9,2,3,1315.1
"530",6099566592,0.50607168108053,2230845440,0.433458565203227,562,1,542.2,6809.3,822.2,11590.7,7440.7,1,3,2078.7
"531",6099566592,0.511601578760396,2230845440,0.433458565203227,570,0,414.8,6400.8,332.6,655.8,3550.1,0,3,1188.9
"532",6099566592,0.517501123853189,2230845440,0.433458565203227,585,1,437.8,3,659.2,21246.6,7089.4,0,4,1120.6
"533",6099566592,0.52139428067227,2230845440,0.433458565203227,600,1,437.9,7040.8,952.1,10366.7,7030.9,0,3,1199.6
"534",6099566592,0.600550821540579,2230845440,0.433458565203227,607,0,842.6,378.1,377.9,10175,3638.2,2,4,1433.6
"535",6102712320,0.368901968067801,2230845440,0.433468578477968,554,2,3512.2,13198,1629.7,3026.5,8330,0,4,2416.6
"536",6102712320,0.373072316442928,2230845440,0.433468578477968,569,0,541.2,6762.1,663,10450.9,7163.8,1,2,1144.3
"537",6102712320,0.378626622527682,2230845440,0.433468578477968,576,1,422.7,6759,334.5,984.9,3579,0,3,1171.4
"538",6102712320,0.38469185393055,2230845440,0.433468578477968,591,0,446.8,6436.5,662.4,10382.5,7151,0,3,1117.5
"539",6102712320,0.478711666493781,2230845440,0.433468578477968,545,1,595.4,6491.5,704.3,10963.1,7202,0,3,1583.6
"540",6102712320,0.513288888195261,2230845440,0.433468578477968,552,1,506.3,468.3,529.2,19462,4103.7,1,3,1766
"541",6102712320,0.518985608946128,2230845440,0.433468578477968,567,0,434.8,6771.2,660.8,955.4,6840.7,0,3.9,1143.9
"542",6102712320,0.522728999346634,2230845440,0.433468578477968,582,1,443.7,6780.3,662.9,10111.5,7185.5,2,4,1198.9
"543",6102712320,0.528531707076377,2230845440,0.433468578477968,590,0,413.7,6459.9,334.9,333.3,5468.9,0,3,1171
"544",6102712320,0.614657889483755,2230845440,0.433468578477968,605,3,867.7,6866.7,780.9,10455.5,5414.1,17.8,3,1467.7
"545",6101663744,0.368727503029798,2239234048,0.433474300349249,559,2,2719.2,7425.4,1739.9,12520.8,8642.5,0,4,2440.3
"546",6101663744,0.374207788691093,2239234048,0.433474300349249,566,1,427.5,6790.8,333.7,989,7203.3,0,3,1219
"547",6101663744,0.380095346980421,2239234048,0.433474300349249,581,0,438,12936.6,669,657.8,3598.2,1,4,1146.4
"548",6101663744,0.383926699627104,2239234048,0.433474300349249,596,1,451.6,7104,661.2,9690.6,7184.5,0,3,1212.4
"549",6101663744,0.493609848797763,2239234048,0.433474300349249,536,1,522.4,673.6,696.7,20140.4,7299.4,1,4,1674.2
"550",6101663744,0.524443799537212,2239234048,0.433474300349249,551,0,521.7,6508.1,465.5,1205.8,3805.7,1,5,1596.6
"551",6101663744,0.528235044953457,2239234048,0.433474300349249,566,0,446.5,6791.2,665.4,10159.5,7203.6,0,3,1193.8
"552",6101663744,0.534294984393708,2239234048,0.433474300349249,573,1,434.6,6780.5,662,10858.1,7191.5,0,3,1160.9
"553",6101663744,0.539848418787134,2239234048,0.433474300349249,588,0,429.7,6795.1,633.5,5.8,3590,0,3,1145
"554",6101663744,0.62978781490855,2239234048,0.433474300349249,604,2,895.7,13727.3,827.2,849.9,7328.6,19,19,1657.7
"555",6104809472,0.386951420340555,2239234048,0.43348002222053,611,2,2434.6,13164.6,1478.1,3211.5,8533.4,1,3,2034.3
"556",6104809472,0.392611387567643,2239234048,0.43348002222053,627,1,419.7,6830.3,335.2,331.7,3599.4,0,4,1139.1
"557",6104809472,0.396859442195667,2239234048,0.43348002222053,642,0,444.7,7152.4,663.3,9850.8,7184.2,1,3,1216.2
"558",6104809472,0.402684292142387,2239234048,0.43348002222053,649,1,443.6,13302.2,663.5,983.4,7472.5,0,3,1218.5
"559",6104809472,0.51986472431823,2239234048,0.43348002222053,665,1,514.4,6837.1,384,525.6,3638.9,18,3,1412.6
"560",6104809472,0.559938879728121,2239234048,0.43348002222053,560,1,613.2,6556.9,830.3,11587.3,7491.6,2,3,1779.6
"561",6104809472,0.565677969706514,2239234048,0.43348002222053,567,0,445.7,334.7,669.1,20097,7169.7,3,3,1208.5
"562",6104809472,0.571398358134181,2239234048,0.43348002222053,582,0,420,6808.1,334.2,331.2,3573.6,2,4,1182.5
"563",6104809472,0.57564833111175,2239234048,0.43348002222053,598,1,442.7,334.3,974.7,20246.5,7208.5,5,2,1201.9
"564",6109528064,0.366406427900466,2251292672,0.43348431362399,605,7,835.8,13024.7,833.9,1235,7296.5,2,21.2,1682.1
"565",6109528064,0.416210737178627,2251292672,0.43348431362399,621,1,1517.2,546.2,1141.8,12761,4747.8,0,4,1833.5
"566",6109528064,0.420164166424046,2251292672,0.43348431362399,636,1,446.6,13623.2,669,662.8,7149.9,1,3,1253.3
"567",6109528064,0.425843585359301,2251292672,0.43348431362399,644,0,449.6,7150,668.9,10407,7165.1,0,4,1442
"568",6109528064,0.431821751352261,2251292672,0.43348431362399,659,1,415.8,6487.2,333.3,330.4,3575.5,0,3,1200.2
"569",6109528064,0.510007564394856,2251292672,0.43348431362399,674,15,539.5,7154.6,698.5,10450.8,7265.7,2,5,1764.7
"570",6109528064,0.559424366017221,2251292672,0.43348431362399,554,0,597.3,6521.8,801.8,11230.2,7364.1,0,2,1604.7
"571",6109528064,0.565521438250794,2251292672,0.43348431362399,569,0,417.8,6819.5,334.6,331.4,3584.6,0,4,1154.5
"572",6109528064,0.569591033985837,2251292672,0.43348431362399,584,1,443.8,332.1,664.2,20463.1,7160.9,0,3,1160.4
"573",6109528064,0.575264279837793,2251292672,0.43348431362399,592,1,537.5,6492.1,668.7,10415.8,7176.5,0,3,1170.5
"574",6112149504,0.37736246475182,2251292672,0.433490035495271,607,1,850.5,28.8,505.7,10846.7,3809.8,1,19.6,1845
"575",6112149504,0.421904701415211,2251292672,0.433490035495271,562,1,3048.1,13500.7,1501.1,2627.3,8250.8,0,2,2021.3
"576",6112149504,0.42777979619488,2251292672,0.433490035495271,570,0,442.7,6488.2,664.9,10672.5,7150.7,1,3,1163.2
"577",6112149504,0.433653287984486,2251292672,0.433490035495271,585,1,488.7,329,331.5,9638.3,3581.5,0,3,1186.1
"578",6112149504,0.437517189711079,2251292672,0.433490035495271,600,0,448.9,6838.2,665.2,10460.1,7157.6,1,3,1163.3
"579",6112149504,0.530426991375486,2251292672,0.433490035495271,608,1,537.4,6842.4,745.8,10810.8,7250.2,0,3,1660.4
"580",6112149504,0.570378778924395,2251292672,0.433490035495271,555,1,506.6,40.6,450.6,10974,3743.9,1,4,1663.5
"581",6112149504,0.574637451004242,2251292672,0.433490035495271,570,0,443,13318.6,668.1,663.1,7165.6,0,3,1151.8
"582",6112149504,0.580326159947916,2251292672,0.433490035495271,578,1,444.6,13297.7,667.8,335.9,7146.4,0,3,1189.3
"583",6112149504,0.58632153241525,2251292672,0.433490035495271,593,0,412.8,6483.4,635.4,657.6,3571.8,0,2,1213.3
"584",6114770944,0.381837899853194,2260729856,0.433497187834372,609,0,903.5,13046.4,887.2,1812.7,7490.6,0,15.2,2009.2
"585",6114770944,0.436342742802579,2260729856,0.433497187834372,556,3,2759,6991.1,1383.7,11306.4,8126.8,2,4,1525.4
"586",6114770944,0.442254757691268,2260729856,0.433497187834372,571,0,421.7,3.8,332.6,10283.4,3580.4,0,4,1138.5
"587",6114770944,0.446269213711289,2260729856,0.433497187834372,586,0,438,13307.1,664.3,657.5,7149.2,0,2,1189.6
"588",6114770944,0.45211736359003,2260729856,0.433497187834372,594,1,446.5,13626,662.6,657.9,7155.5,0,3,1162.1
"589",6114770944,0.56136449317754,2260729856,0.433497187834372,549,0,507.6,356.2,389.3,10253.3,3698.7,0,4,1837.4
"590",6114770944,0.593894929160328,2260729856,0.433497187834372,564,1,525.7,363.5,774,20136.2,7316,1,3,1568.2
"591",6114770944,0.599709465489942,2260729856,0.433497187834372,572,0,441.8,13310.9,670.3,664.5,7145.6,0,3,1198.9
"592",6114770944,0.605558775179139,2260729856,0.433497187834372,587,1,417.8,6811.4,332.9,9.7,3571.7,0,2,1182.7
"593",6114770944,0.609681986217085,2260729856,0.433497187834372,602,0,440.8,331.5,1003.4,20064,7464.8,0,3,1188.5
"594",6116868096,0.406354941368365,2260729856,0.433504340173473,542,1,1251.9,7194.2,974.5,10890.7,7707.5,25.3,3,2024.6
"595",6116868096,0.440798635045371,2260729856,0.433504340173473,557,1,2274.4,194.1,1072.4,11638.2,4259.5,3,3,1580.7
"596",6116868096,0.444733536659247,2260729856,0.433504340173473,572,0,446.8,6814.4,663,9877.9,7143.5,2,2,1146.8
"597",6116868096,0.450485072336299,2260729856,0.433504340173473,580,1,446.6,7140.8,665.4,9969.8,7167.1,4,2,1229.3
"598",6116868096,0.456215361584939,2260729856,0.433504340173473,595,0,421.6,6805,336.2,5.2,3642,0,3,1206.3
"599",6116868096,0.547953537812897,2260729856,0.433504340173473,610,1,547.5,367.1,742.8,19655.2,7258.3,2,4,1733.4
"600",6116868096,0.587102139333355,2260729856,0.433504340173473,557,1,518.7,13324.2,774.2,1069.9,7257.2,3,3,1618.6
"601",6116868096,0.592939605754799,2260729856,0.433504340173473,572,0,417.7,6798.4,332.7,333.7,3567.9,0,2,1143.1
"602",6116868096,0.596904245453593,2260729856,0.433504340173473,587,1,600.2,7145.6,668.8,10084.1,7162.6,1,3,1217.4
"603",6116868096,0.602742983790028,2260729856,0.433504340173473,595,1,475.5,13264.3,666.5,661.5,7116.4,0,2,1142.6
"604",6120538112,0.402820592396733,2270691328,0.433510062044754,611,1,1551.8,421.6,698.5,10747.9,4210.5,1,3,2092.3
"605",6120538112,0.444790235360682,2270691328,0.433510062044754,565,1,1970.5,507,1364.9,20917.6,7744.7,2,4,1703.1
"606",6120538112,0.450334690914348,2270691328,0.433510062044754,572,1,447.6,13076,664.7,984.9,6940.4,0,3,1160.3
"607",6120538112,0.456163999897476,2270691328,0.433510062044754,588,0,415.6,2.7,330.2,10304.8,3793.6,0,3,1159
"608",6120538112,0.460635189694449,2270691328,0.433510062044754,603,1,444.7,13094.8,663.1,329.7,6603.3,2,3,1193.6
"609",6120538112,0.552592639247325,2270691328,0.433510062044754,610,0,612,738.4,759.6,20032.6,7144.1,2,3,1865.2
"610",6120538112,0.584648046412333,2270691328,0.433510062044754,625,1,422.8,70.7,441.4,11032.4,3956.8,0,3,1487.2
"611",6120538112,0.589030417987391,2270691328,0.433510062044754,641,1,438.8,6713.5,663.4,9727.9,6598.1,0,2,1203.5
"612",6120538112,0.595018988747873,2270691328,0.433510062044754,648,0,441.8,6700.2,660.5,10537.9,6920,0,3,1189.6
