"","X1_jvm_pools_PS.Eden.Space_max_value","X1_jvm_pools_PS.Survivor.Space_committed_value","X2_jvm_heap_committed_value","driver_BlockManager_memory_memUsed_MB_value","driver_BlockManager_memory_remainingMem_MB_value","driver_DAGScheduler_stage_waitingStages_value","node5_NET_ib0.write.KB.s","node6_CPU031_User.","node6_NETPACKET_em1.write.s","node6_NET_ib0.write.KB.s","node7_NET_ib0.read.KB.s"
"299",2563768320,148373504,5535432704,599,80600,0,3578.9,4,1541.4,6863.1,14347.1
"300",2563768320,148373504,5535432704,615,80585,0,7175,3,1427.5,13676.6,7161.8
"301",2563768320,148373504,5535432704,630,80569,0,7163.6,3,1462.8,13685.8,6511.6
"302",2563768320,148373504,5535432704,642,80558,0,3613,7.1,3726,8642.5,14250.2
"303",2563768320,148373504,5551161344,315,80884,0,10085.9,7.1,4168.8,16023.3,11025.9
"304",2563768320,148373504,5551161344,330,80869,0,7164.7,3,1615.9,13683.7,7165.1
"305",2563768320,148373504,5551161344,338,80861,0,3586.7,3,1420.8,6848.2,10414.3
"306",2563768320,148373504,5551161344,353,80846,0,7185.5,3,1430.8,13683.3,10420.9
"307",2563768320,148373504,5551161344,373,80827,0,7190.1,5.1,3339,15391.5,4223.3
"308",2552233984,150994944,5551161344,315,80884,0,4333.3,4,1899.9,7404.7,10867.4
"309",2552233984,150994944,5551161344,331,80869,0,7163.9,3,1505,13689.4,10421.3
"310",2552233984,150994944,5551161344,346,80854,0,7182.1,4,1508.2,13668.7,3903.3
"311",2552233984,150994944,5551161344,353,80846,0,3579.2,3,1557.2,6836.4,7138.7
"312",2552233984,150994944,5551161344,372,80827,0,7217.5,18.4,4222.7,15780.1,11132.2
"313",2552233984,150994944,5489295360,323,80876,0,11367.6,4.9,3364.4,17158.6,7466.6
"314",2552233984,150994944,5489295360,331,80869,0,5518.4,3,1535,6843.8,9758.4
"315",2552233984,150994944,5489295360,346,80853,0,7173.4,3,1449,13689.7,10741.6
"316",2552233984,150994944,5489295360,361,80838,0,7168.2,3,1549.2,13675.8,7163.6
"317",2552233984,150994944,5489295360,372,80827,0,3623.7,22.4,2761.8,8114.4,7579.3
"318",2552233984,150994944,5489295360,388,80811,0,7969.4,4,2081,14266.6,7839.4
"319",2552233984,150994944,5489295360,404,80796,0,7159.7,3,1618.2,13690.4,6515.3
"320",2552233984,150994944,5489295360,411,80788,0,3900.6,2,1473.4,6847.7,7149.5
"321",2552233984,150994944,5489295360,427,80773,0,7161.2,4,1722.7,13680,13995.1
"322",2552233984,150994944,5489295360,446,80753,0,7225.2,6,3755.7,15647.6,4245.4
"323",2544369664,159907840,5520228352,454,80746,0,6512,8.1,2524.2,8247.9,14110.2
"324",2544369664,159907840,5520228352,469,80730,0,7170.9,3,1466.2,13697.8,13682.4
"325",2544369664,159907840,5520228352,484,80715,0,7205.9,3,1444.6,13702.4,3258.3
"326",2544369664,159907840,5520228352,492,80707,0,3597.7,3,1683.1,6862.1,7169
"327",2544369664,159907840,5520228352,511,80688,0,7218.9,6.9,3315.9,15450,7291.4
"328",2544369664,159907840,5520228352,324,80876,0,8190.9,4,1989.1,13850.9,7259.7
"329",2544369664,159907840,5520228352,331,80868,0,3926.2,2,1527.5,6859.9,10109
"330",2544369664,159907840,5520228352,347,80853,0,6851.2,4,1638.2,13726.6,6837
"331",2544369664,159907840,5520228352,362,80838,0,7191.8,2,1738.5,13713.1,7821.2
"332",2544369664,159907840,5520228352,373,80826,0,3971.3,8,4202,8926.3,4798
"333",2544369664,159907840,5510266880,389,80811,0,12811.8,7.1,3553.4,18259,10852.2
"334",2544369664,159907840,5510266880,404,80795,0,7184,3,1553.1,13704.6,7473.4
"335",2544369664,159907840,5510266880,412,80788,0,7169.3,3,1428.7,6865.4,3581.7
"336",2544369664,159907840,5510266880,427,80773,0,3595.9,3,1505.9,13738.1,10112.8
"337",2552758272,153616384,5510266880,445,80754,0,7203.2,6,3190.6,15151.9,14370.8
"338",2552758272,153616384,5510266880,314,80885,0,8216.5,4,2209.3,7592.2,7406.1
"339",2552758272,153616384,5510266880,329,80870,0,3589,3,1439.5,13716.9,7484.8
"340",2552758272,153616384,5510266880,345,80855,0,7183.2,4,1604.1,13716.6,7172.3
"341",2552758272,153616384,5510266880,352,80847,0,7196.1,3,1530.2,6847.4,3586.8
"342",2552758272,153616384,5510266880,372,80828,0,3782.8,11.1,4463.1,16323.8,11038
"343",2552758272,153616384,5517606912,387,80813,0,10327.7,3,2006.8,14864.7,7956.9
"344",2552758272,153616384,5517606912,394,80805,0,7172.9,3,1642.9,6869.2,6863.6
"345",2552758272,153616384,5517606912,410,80790,0,3575.2,3,1613.2,13722.4,9793.1
"346",2552758272,153616384,5517606912,425,80775,0,7189.7,3,1651.1,13697.9,7160.3
"347",2552758272,153616384,5517606912,299,80901,0,7318.3,5,3724.7,8852.4,4374.1
"348",2552758272,153616384,5517606912,314,80886,0,4379.7,4,1600.2,13553.5,6897.3
"349",2552758272,153616384,5517606912,329,80870,0,7171.5,4,1440.9,13707.2,10432.5
"350",2552758272,153616384,5517606912,337,80863,0,7174.6,3,1458.3,7195.3,7185
"351",2552758272,153616384,5517606912,352,80848,0,3595.7,3,1581.2,13378.5,6847.7
"352",2552758272,153616384,5517606912,371,80828,0,7433,12,5373,17145.2,8526
"353",2544369664,156762112,5518655488,314,80886,0,13104.2,3,2335.3,12787.1,7151.2
"354",2544369664,156762112,5518655488,329,80870,0,3584.1,4,1652.9,9789.9,10086.9
"355",2544369664,156762112,5518655488,344,80855,0,7519.5,3,1470.3,13719.6,10752.6
"356",2544369664,156762112,5518655488,352,80848,0,7164.1,3,1437.7,13716.3,6524.9
"357",2544369664,156762112,5518655488,371,80829,0,3683.3,6,3388.2,8700.8,14888.3
"358",2544369664,156762112,5518655488,321,80878,0,8128.7,3,1537.9,13712.7,13728.8
"359",2544369664,156762112,5518655488,329,80870,0,7169.8,3,1311,13697.2,3904.3
"360",2544369664,156762112,5518655488,344,80855,0,3612.2,4,1574.5,6851.8,7157
"361",2544369664,156762112,5518655488,359,80840,0,7165.5,3,1382.7,13715.5,10757.8
"362",2544369664,156762112,5518655488,371,80828,0,7442.6,7,4924.1,16881.7,7346.2
"363",2544369664,156762112,5524422656,386,80813,0,6662.9,3,1478.9,7464.3,10535.8
"364",2544369664,156762112,5524422656,402,80798,0,7176.4,3,1343.5,13749.2,10440.9
"365",2544369664,156762112,5524422656,409,80790,0,7163.3,3,1575.5,13738,6863.9
"366",2544369664,156762112,5524422656,424,80775,0,3580.9,2,1632.9,6873.6,10099.3
"367",2544369664,156762112,5524422656,444,80756,0,7418.4,14.9,3102.8,15513.1,11842
"368",2544893952,159907840,5524422656,314,80885,0,7753.9,5,2007.5,14194.2,6607.9
"369",2544893952,159907840,5524422656,329,80870,0,3645.2,4,1528.1,6871.9,10118.3
"370",2544893952,159907840,5524422656,345,80855,0,7171.9,4,1591.2,13734.6,10769
"371",2544893952,159907840,5524422656,352,80847,0,7170.3,2,1441.5,13728.1,6859.5
"372",2544893952,159907840,5524422656,371,80828,0,3926.4,17.8,5406.4,9934,12047.6
"373",2544893952,159907840,5523374080,322,80877,0,13630.9,5,2388.5,16361.3,11258
"374",2544893952,159907840,5523374080,329,80871,0,7169.8,3,1458.2,13730.4,6863.6
"375",2544893952,159907840,5523374080,344,80855,0,3588.6,3,1400.4,6877.9,7163.4
"376",2544893952,159907840,5523374080,359,80840,0,7180.9,3,1650.3,13730.7,7172
"377",2544893952,159907840,5523374080,371,80829,0,7528.2,5.1,3365.6,15419.3,4060.1
"378",2544893952,159907840,5523374080,386,80813,0,4197.4,3,1518.1,6890.7,10177.3
"379",2544893952,159907840,5523374080,401,80798,0,7182,3,1610.3,13729.2,10449.1
"380",2544893952,159907840,5523374080,409,80790,0,7186.9,3,1511.4,13729.2,3914.3
"381",2544893952,159907840,5523374080,424,80775,0,3580.5,4,1337.8,6858.8,13706.5
"382",2544893952,159907840,5523374080,443,80756,0,7796.6,10.1,4887.5,16799.6,10962.7
"383",2544893952,158334976,5529665536,451,80748,0,10063.3,3,1395.7,13696.6,6856
"384",2544893952,158334976,5529665536,466,80733,0,3585.7,3,1415.2,6846.7,10090.6
"385",2544893952,158334976,5529665536,481,80718,0,7169.5,3,1629,13692.3,6507.9
"386",2544893952,158334976,5529665536,489,80710,0,7169.7,4,1536,13726.9,3577.4
"387",2544893952,158334976,5529665536,508,80691,0,4040.2,8.9,3984.5,8879.7,14347.7
"388",2544893952,158334976,5529665536,322,80878,0,7807.8,4,1718.7,13708.7,13370.4
"389",2544893952,158334976,5529665536,329,80870,0,7187.7,3,1348.1,13740.7,6865.3
"390",2544893952,158334976,5529665536,345,80855,0,3827.7,4,1483.3,6855.5,10436.1
"391",2544893952,158334976,5529665536,360,80840,0,7185.1,3,1554.3,13725.4,10124.3
"392",2544893952,158334976,5529665536,371,80828,0,7713.9,12,5993.2,17604.3,8159.9
"393",2544893952,158334976,5532811264,314,80886,0,9887.8,5,2142.4,9304.7,9903.1
"394",2544893952,158334976,5532811264,329,80871,0,7183.6,5,1550.2,13728,10442.3
"395",2544893952,158334976,5532811264,337,80863,0,7307,2,1610.2,13706.4,6848.6
"396",2544893952,158334976,5532811264,352,80848,0,3593.3,3,1519.3,6860,6848.4
"397",2544893952,158334976,5532811264,306,80893,0,7697.5,16,3436.2,15584.5,11067.9
"398",2543845376,159907840,5532811264,314,80886,0,7596.8,4,1581.1,14100.7,3914.2
"399",2543845376,159907840,5532811264,329,80870,0,3923.6,4,1669.7,6863.5,10114.5
"400",2543845376,159907840,5532811264,344,80855,0,6849.5,2,1663.8,13716.6,9785.5
"401",2543845376,159907840,5532811264,352,80848,0,7203.4,4,1655.1,13729.7,10123.9
"402",2543845376,159907840,5532811264,371,80828,0,4624.2,21,4975.8,10224.5,8344
"403",2543845376,159907840,5537005568,386,80813,0,9801,5,1536.4,13728.3,7504.4
"404",2543845376,159907840,5537005568,394,80805,0,7187.3,2,1593,13721,10440.4
"405",2543845376,159907840,5537005568,409,80790,0,7162.9,4,1574.3,6862,6854.5
"406",2543845376,159907840,5537005568,425,80775,0,3584.6,3,1614.9,13734.7,10438.2
"407",2543845376,159907840,5537005568,436,80764,0,7705,4,3407.4,15664,7619.5
"408",2543845376,159907840,5537005568,451,80748,0,7469.8,3,1544.2,6867.5,6859.9
"409",2543845376,159907840,5537005568,466,80733,0,3592.5,3,1522.4,13721.8,6848.4
"410",2543845376,159907840,5537005568,474,80725,0,7185.9,3,1571,13734.2,6845.7
"411",2543845376,159907840,5537005568,489,80710,0,7179,3,1389.6,6840.8,6828.6
"412",2550136832,147324928,5537005568,508,80691,0,4473.3,-1,-1,-1,11981.4
"413",2550136832,147324928,5525471232,314,80885,0,13010.2,11.1,5976.9,17558,7910.2
"414",2550136832,147324928,5525471232,330,80870,0,7179,2,1789.4,15752,6827
"415",2550136832,147324928,5525471232,345,80854,0,3593.8,4,1484.3,7162.7,7180
"416",2550136832,147324928,5525471232,353,80847,0,7179.7,3,1709,13344,10108.1
"417",2550136832,147324928,5525471232,372,80828,0,7821.7,3,1651.1,13712.5,7655
"418",2550136832,147324928,5525471232,322,80877,0,3964.4,5,3241.2,12181.3,14005.4
"419",2550136832,147324928,5525471232,330,80869,0,7196,3.1,1417.4,10095,13668.4
"420",2550136832,147324928,5525471232,345,80854,0,7217.4,4,1480.2,13676,3614.5
"421",2550136832,147324928,5525471232,360,80839,0,3605.2,3,1665.4,13649.5,10426.5
"422",2550136832,147324928,5525471232,371,80828,0,7859.9,5,1618.3,6888.5,10932.1
"423",2550136832,147324928,5536481280,315,80884,0,9647,15,4797.8,16525.9,3376.5
"424",2550136832,147324928,5536481280,330,80869,0,3835.6,3.1,1909.2,14950.9,10754.8
"425",2550136832,147324928,5536481280,338,80861,0,7190.3,4,1617.8,6837.7,7188.1
"426",2550136832,147324928,5536481280,353,80846,0,7204.3,3,1462.9,13659.8,6502.6
"427",2550136832,147324928,5536481280,373,80827,0,4237.9,7,1631.4,13752.9,8332.7
"428",2531786752,165675008,5536481280,315,80884,0,7411,13,3235.2,8557.2,10431.3
"429",2531786752,165675008,5536481280,331,80869,0,7217.2,4,1599,14055.8,6844.4
"430",2531786752,165675008,5536481280,346,80854,0,3595.1,4,1602.4,13680.6,10103.1
"431",2531786752,165675008,5536481280,353,80846,0,7195.5,3,1620.1,6841.9,10097.9
"432",2531786752,165675008,5536481280,373,80827,0,8278.3,5,1705.5,13748.6,8312.6
"433",2531786752,165675008,5525471232,323,80876,0,7950.7,13.4,5918.8,18003.2,10450
"434",2531786752,165675008,5525471232,331,80869,0,7874.2,3,1838.1,9024.1,10745.3
"435",2531786752,165675008,5525471232,346,80853,0,7176.1,4,1518.4,13668.7,3584.3
"436",2531786752,165675008,5525471232,361,80838,0,3603.5,3,1489.3,13650.9,7521.9
"437",2531786752,165675008,5525471232,373,80827,0,7981.8,3.1,1763.3,6893.4,10484.4
"438",2531786752,165675008,5525471232,316,80884,0,7394.2,7,3512.8,15392.9,6891.8
"439",2531786752,165675008,5525471232,331,80868,0,3588.7,3,1512.4,13680.2,7172.7
"440",2531786752,165675008,5525471232,339,80861,0,7174.5,3.1,1595.3,6833.2,13643.3
"441",2531786752,165675008,5525471232,354,80846,0,7166.5,2,1559.1,13666.2,7155.7
"442",2531786752,165675008,5525471232,373,80826,0,4245.1,6,1697.3,13712.6,10930.2
"443",2586836992,114294784,5532811264,380,80820,0,9566.6,18,4930.4,10589.1,7186.7
"444",2586836992,114294784,5532811264,395,80805,0,7184,4,1432.5,13660.4,3917.9
"445",2586836992,114294784,5532811264,410,80789,0,3595.7,3,1343,13659.8,6856.1
"446",2586836992,114294784,5532811264,418,80782,0,7193.7,2.9,1503.2,6834,10423.8
"447",2586836992,114294784,5532811264,437,80763,0,7958.8,4,1669.9,13770.5,7588.7
"448",2586836992,114294784,5532811264,322,80877,0,3786.6,11,3203.8,15376.6,10066.6
"449",2586836992,114294784,5532811264,330,80869,0,7189.9,2,1899.8,6914.3,10718.1
"450",2586836992,114294784,5532811264,345,80854,0,7192.2,4,1490.7,13624.8,6796.4
"451",2586836992,114294784,5532811264,360,80839,0,3589.2,3,1663.8,13607.8,13606.2
"452",2586836992,114294784,5532811264,372,80828,0,8164.7,17.2,1799,6898.7,14138.7
"453",2586836992,114294784,5532286976,388,80812,0,12451.4,6.9,5431.4,19281.2,3625.4
"454",2586836992,114294784,5532286976,403,80797,0,3593.4,3,1692.9,14147.5,13944.7
"455",2586836992,114294784,5532286976,410,80789,0,7183.9,8,1436.3,6817.1,10396.8
"456",2586836992,114294784,5532286976,426,80774,0,7198.5,3,1679.8,13628.2,3269
"457",2539126784,162004992,5532286976,445,80755,0,4277.5,4,1791.9,13703.4,10764.4
"458",2539126784,162004992,5532286976,453,80747,0,7409.5,4,3230.7,8359.4,10460.2
"459",2539126784,162004992,5532286976,468,80732,0,7464.4,3,1656.1,13980.4,6801.6
"460",2539126784,162004992,5532286976,483,80716,0,3603.5,4,1512.8,13628.4,13625.8
"461",2539126784,162004992,5532286976,491,80709,0,7183.5,3,1456.8,6824,10392.8
"462",2539126784,162004992,5532286976,510,80689,0,7867.6,6.1,1775,13686.6,4317.7
"463",2539126784,162004992,5539627008,331,80868,0,7217.9,4,2100,6917.7,10497.8
"464",2539126784,162004992,5539627008,346,80853,0,7196.9,3,1367.5,13612.1,7186.4
"465",2539126784,162004992,5539627008,361,80838,0,3591.3,2,1616.8,13629.7,6824.9
"466",2539126784,162004992,5539627008,373,80826,0,8021.6,16,1754.2,6901.9,10072.5
"467",2539126784,162004992,5539627008,316,80884,0,7284.7,7.1,3135.7,15316.2,10826.6
"468",2539126784,162004992,5539627008,331,80868,0,3782.4,2,1540.1,13643.5,9645.7
"469",2541223936,162004992,5539627008,339,80861,0,7004.9,3.9,1496.9,6796.7,11105.9
"470",2541223936,162004992,5539627008,354,80845,0,7196.9,2,1568.1,13625.8,6867.7
"471",2541223936,162004992,5539627008,373,80826,0,5297.5,4,2014.3,13802.3,13937.7
"472",2541223936,162004992,5544345600,316,80883,0,11499.3,11.1,5718.9,12263.1,4428.8
"473",2541223936,162004992,5544345600,332,80868,0,7188.3,3,1537.4,13594.6,9746
"474",2541223936,162004992,5544345600,347,80853,0,7192.7,3,1370.9,13624.6,10404.6
"475",2541223936,162004992,5544345600,355,80845,0,3590.7,4,1476.8,6815.5,3922.2
"476",2541223936,162004992,5544345600,373,80826,0,7979.6,4,1780.5,13742.7,10401.1
"477",2541223936,162004992,5544345600,323,80876,0,7331.9,6,3546,15588.2,14378.4
"478",2541223936,162004992,5544345600,331,80869,0,3593.8,4,1575.8,7145,3643.1
"479",2541223936,162004992,5544345600,346,80853,0,7192,3,1500.6,13304.3,10404.7
"480",2541223936,162004992,5544345600,361,80838,0,7178.2,3,1685.5,13612.8,7496.3
"481",2541223936,162004992,5544345600,373,80826,0,4685.8,3,2075.3,7346.9,6818.8
"482",2550661120,155713536,5462032384,388,80811,0,9431.5,8,4418.3,16099.5,14406.2
"483",2550661120,155713536,5462032384,404,80796,0,7194.7,3,1631.6,14104.7,7186.8
"484",2550661120,155713536,5462032384,411,80788,0,3593.5,2,1474.1,13648.7,6815.9
"485",2550661120,155713536,5462032384,427,80773,0,7187.8,4,1489.3,6827,10734.2
"486",2550661120,155713536,5462032384,446,80753,0,7929.6,14.1,1861.6,13802.4,13996.9
"487",2550661120,155713536,5462032384,316,80883,0,3629.4,5,3458.6,15273.3,4237.5
"488",2550661120,155713536,5462032384,331,80868,0,7188.2,3,1523,7171.8,13337.6
"489",2550661120,155713536,5462032384,347,80853,0,7188.5,2,1623.3,13658.4,11069.3
"490",2550661120,155713536,5462032384,354,80845,0,3598.9,2,1616.2,13640.7,6485.8
"491",2550661120,155713536,5462032384,374,80826,0,8884.6,11,2239.6,7110.8,7191.6
"492",2550661120,155713536,5540675584,324,80875,0,12280.8,9,5299.2,18890,10981.8
"493",2550661120,155713536,5540675584,332,80868,0,3912.6,3,1469,13648.2,3597.3
"494",2550661120,155713536,5540675584,347,80852,0,7186.4,3,1599.2,6819.3,13306.4
"495",2550661120,155713536,5540675584,362,80837,0,7188.4,3,1636.1,13642.1,7510.9
"496",2550661120,155713536,5540675584,374,80825,0,4457.7,3,2151.9,13995,6502.9
"497",2551185408,156762112,5540675584,316,80883,0,7202.5,6.1,2710,7979.8,10464
"498",2551185408,156762112,5540675584,332,80868,0,7225.5,3,1678.7,13621,7517.3
"499",2551185408,156762112,5540675584,339,80860,0,3590.7,4,1677.2,13670.2,6826.4
"500",2551185408,156762112,5540675584,355,80845,0,7182.1,3,1550,6823.7,13643.7
"501",2551185408,156762112,5537005568,374,80825,0,8010.7,22.4,2334.4,14138.1,9765.3
"502",2551185408,156762112,5537005568,317,80883,0,5791.2,9.9,4477.1,16237.1,7570.8
"503",2551185408,156762112,5537005568,332,80867,0,7143.5,3,1670.7,6829.8,10746.1
"504",2551185408,156762112,5537005568,347,80852,0,7138.9,4,1496.5,13652.7,9741.8
"505",2551185408,156762112,5537005568,355,80845,0,3568.1,3,1538.6,13649.9,6496.6
"506",2551185408,156762112,5537005568,374,80826,0,7891.2,5,1818.4,7060.6,10432.9
"507",2551185408,156762112,5537005568,324,80875,0,7276.6,3,2897.1,15195.2,14668.4
"508",2551185408,156762112,5537005568,332,80867,0,3568.1,3,1941.3,13755.7,6893.8
"509",2551185408,156762112,5537005568,347,80852,0,7142.3,3,1614.2,6828.9,10391.5
"510",2551185408,156762112,5537005568,363,80837,0,7141,3,1501.5,13634.4,7148.6
"511",2551185408,156762112,5537005568,373,80826,0,5070.4,8.8,2321.1,14026.7,7146.6
"512",2563244032,148373504,5548015616,389,80811,0,11701.5,20.4,5256.4,11805.2,8558.3
"513",2563244032,148373504,5548015616,404,80796,0,7119,3,1714.9,14124.4,13679.2
"514",2563244032,148373504,5548015616,411,80788,0,3575.2,3,1498.9,13656.6,7148.4
"515",2563244032,148373504,5548015616,427,80773,0,7142.6,3,1453.6,6825.2,9725.2
"516",2563244032,148373504,5548015616,446,80753,0,7962.4,6.1,2419.4,14229.8,7487.2
"517",2563244032,148373504,5548015616,316,80884,0,3570.4,4.1,3135.1,14824.8,4514.4
"518",2563244032,148373504,5548015616,331,80868,0,7126.8,4,1543.7,7183.6,10767.7
"519",2563244032,148373504,5548015616,346,80853,0,7119.4,3.1,1613.5,13643.2,10696.3
"520",2563244032,148373504,5548015616,354,80846,0,3561.9,4,1547.7,13656.3,3878.9
"521",2563244032,148373504,5545394176,373,80827,0,8101.3,4,1894.9,7071.5,10412.6
"522",2563244032,148373504,5545394176,389,80811,0,9453.7,7.9,4084.3,16375.7,11432.6
"523",2563244032,148373504,5545394176,396,80803,0,3567.8,2,1609,13717.5,6839.4
"524",2563244032,148373504,5545394176,412,80788,0,7144.7,3,1479.2,6824.1,7457.2
"525",2563244032,148373504,5545394176,427,80773,0,7141.5,2,1399.7,13656.9,6806
"526",2563244032,148373504,5545394176,439,80761,0,4464,6,2246.5,14259.6,6514.8
"527",2562195456,151519232,5545394176,316,80883,0,7130.6,5.1,2920.5,7920.8,7788.5
"528",2562195456,151519232,5545394176,331,80868,0,7366.5,3,1680.5,13656.5,7448
"529",2562195456,151519232,5545394176,339,80860,0,3560.8,3,1514,13664.3,7156.6
"530",2562195456,151519232,5545394176,354,80845,0,7143,3,1512.6,6828.5,6798.8
"531",2562195456,151519232,5554307072,373,80826,0,8910.5,22.2,2465.6,14410.3,14320.4
"532",2562195456,151519232,5554307072,381,80818,0,8076,7.8,5048.9,19250.1,4961.8
"533",2562195456,151519232,5554307072,397,80803,0,7270.4,3,1721.1,6829.2,6790.8
"534",2562195456,151519232,5554307072,412,80788,0,7128.2,3,1672,13673.5,13007.8
"535",2562195456,151519232,5554307072,420,80780,0,3568.9,4,1387,13682.7,4215.5
"536",2562195456,151519232,5554307072,439,80761,0,8064.1,4,2444.1,7534.5,6813.2
"537",2562195456,151519232,5554307072,454,80745,0,7155.3,11.1,2654.1,14719.1,11089.1
"538",2562195456,151519232,5554307072,462,80738,0,3570.5,3,1681.6,13667.9,10793.1
"539",2562195456,151519232,5554307072,476,80724,0,7146.4,4,1714.5,6838.8,3822.1
"540",2562195456,151519232,5554307072,490,80709,0,7138.7,3,1571.1,13679.1,10398.1
"541",2562195456,151519232,5552734208,501,80698,0,8160.2,4,2706.5,14505.2,13694.6
"542",2568486912,146276352,5552734208,516,80683,0,5812.9,5.9,3770.2,10183.6,4115.7
"543",2568486912,146276352,5552734208,531,80668,0,7140.6,4,1373.8,13876.9,13674.5
"544",2568486912,146276352,5552734208,539,80661,0,7130.4,3,1691.1,13684.1,10732.9
"545",2568486912,146276352,5552734208,554,80646,0,3581.2,2,1624.3,7178.4,6841.6
"546",2568486912,146276352,5552734208,572,80627,0,7994.7,4,2657.8,14387.8,9755.1
"547",2568486912,146276352,5552734208,580,80620,0,7150.5,3,2468.1,14646.8,11600.4
"548",2568486912,146276352,5552734208,595,80605,0,3579.8,4,1586.8,14016.8,3571.8
"549",2568486912,146276352,5552734208,610,80590,0,7143,3,1789.6,6835.6,10071.8
"550",2568486912,146276352,5552734208,617,80582,0,7145.2,5,1521.3,13685.3,13673.8
"551",2568486912,146276352,5481431040,632,80567,0,5225.6,7,2191.3,14116.1,3302.4
"552",2568486912,146276352,5481431040,651,80548,0,9459.3,5.1,4339.1,11003.1,8299.7
"553",2568486912,146276352,5481431040,326,80873,0,9322.1,4,2804.4,14982.5,7526.8
"554",2568486912,146276352,5481431040,341,80858,0,3554.6,3,1583.2,13694.9,6514.7
"555",2568486912,146276352,5481431040,357,80843,0,7146.6,2,1463.6,6840.1,10726.9
"556",2567962624,148373504,5481431040,320,80892,0,8310.8,6.1,2497.6,14615.9,10224.1
"557",2567962624,148373504,5481431040,311,80889,0,3570.9,2,2789.5,14484.5,7255.3
"558",2567962624,148373504,5481431040,326,80873,0,7120.4,4,1434.7,6846.3,13358.3
"559",2567962624,148373504,5481431040,334,80866,0,7147.7,3,1621.3,13711.8,9762
"560",2567962624,148373504,5481431040,349,80850,0,3574,3,1551.8,13690.5,3894.5
"561",2567962624,148373504,5517082624,368,80832,0,8495,8.2,2711.8,7906,6838.9
"562",2567962624,148373504,5517082624,312,80887,0,9537.5,4,3953,15955,11005.9
"563",2567962624,148373504,5517082624,327,80872,0,3775,3,1562.7,13711.2,3572.2
"564",2567962624,148373504,5517082624,343,80857,0,7129.4,2,1453.8,6852.6,7130.4
"565",2567962624,148373504,5517082624,350,80849,0,7123.2,3,1608.1,13705.9,13685.9
"566",2567962624,148373504,5517082624,369,80831,0,4479.1,4,2663.7,14761.6,6982
"567",2567962624,148373504,5517082624,322,80878,0,7186.3,3,2732,7999.4,7595.4
"568",2567962624,148373504,5517082624,329,80870,0,7173,3,1643.2,13691.7,10406.8
"569",2567962624,148373504,5517082624,345,80855,0,3576.3,3,1539.5,13696.7,7165.1
"570",2567962624,148373504,5517082624,360,80839,0,7141.5,4,1595.1,6829.5,6804.5
"571",2567962624,148373504,5502926848,371,80828,0,9285.8,13,2929.1,14651.7,10541.8
"572",2569011200,146800640,5502926848,315,80885,0,7441.3,6,4986.3,18760.6,4677.8
"573",2569011200,146800640,5502926848,330,80869,0,7149.1,3,1474.5,7381.6,10087.1
"574",2569011200,146800640,5502926848,338,80862,0,7135.6,3,1421.1,13701.5,14015.8
"575",2569011200,146800640,5502926848,353,80846,0,3573.6,4,1445.8,13693.1,3890.5
"576",2569011200,146800640,5502926848,372,80828,0,8086.9,6,2547.1,8143.1,7975.8
"577",2569011200,146800640,5502926848,315,80884,0,7215.9,3,2448.1,14300.8,11754.9
"578",2569011200,146800640,5502926848,330,80869,0,3583.9,3,1357.2,14051.3,6840
"579",2569011200,146800640,5502926848,345,80854,0,7166.5,3.9,1589.9,6854.1,7476.3
"580",2569011200,146800640,5502926848,353,80846,0,7147.5,3,1620.7,13697.4,9771.6
"581",2569011200,146800640,5511839744,372,80827,0,6532.4,18.2,3063.3,14930.5,7305.5
"582",2569011200,146800640,5511839744,323,80876,0,7494.2,4,3255.8,9310.4,10552.4
"583",2569011200,146800640,5511839744,331,80869,0,7155.9,4,1417.8,13710.6,7155.7
"584",2569011200,146800640,5511839744,346,80854,0,3585.6,5,1595.3,13695.9,6518
"585",2569011200,146800640,5511839744,361,80838,0,7152.4,2,1564.2,6852.6,10097.4
"586",2613575680,103809024,5511839744,372,80827,0,8034,12.2,2714.2,14610.6,10695.5
"587",2613575680,103809024,5511839744,316,80884,0,3603.8,4,2699.2,14616,7335.8
"588",2613575680,103809024,5511839744,331,80869,0,7163.2,4,1557.6,6847.6,10104.9
"589",2613575680,103809024,5511839744,339,80861,0,7144.9,3,1648.4,13733.2,10434.6
"590",2613575680,103809024,5518131200,354,80846,0,3579.8,2,1348.7,13735.6,6533.3
"591",2613575680,103809024,5518131200,373,80826,0,11286.1,20.2,3597,8541.7,11145
"592",2613575680,103809024,5518131200,316,80883,0,9673.5,6.1,3878.4,17728.6,14866
"593",2613575680,103809024,5518131200,331,80868,0,3585.9,3,1511.9,13715.3,6858.1
"594",2613575680,103809024,5518131200,347,80853,0,7162.1,3,1742.7,6856.4,6838.1
"595",2613575680,103809024,5518131200,354,80845,0,7166.5,2,1557.5,13723.3,10762
"596",2613575680,103809024,5518131200,373,80826,0,4634.8,8,2789.6,15049,7546.4
"597",2613575680,103809024,5518131200,324,80876,0,7165.4,4.9,2400.8,7468.2,10972.7
"598",2613575680,103809024,5523898368,331,80868,0,7538.1,3,1515,13731.2,13383.2
"599",2613575680,103809024,5523898368,347,80853,0,3586.2,9.1,1372.7,13718,6854.7
"600",2613575680,103809024,5523898368,362,80837,0,7155.3,3,1510.7,6872.1,13712.2
